host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
1.0,0,0,37.77795390389184,-122.44291534013979,0,1,2.0,1.0,1.0,1.0,0,30.0,22.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,80.0
3.0,5,4,37.760319439451436,-122.3944442399918,1,0,8.0,1.0,3.0,4.0,0,4.0,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
1.0,26,18,37.79941384472872,-122.43686955122101,10,0,8.0,3.0,2.0,4.0,0,1.0,79.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
1.0,4,1,37.756128888938974,-122.42142709091988,1,1,1.0,1.0,1.0,1.0,0,2.0,5.0,92.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,4,1,37.75362763929761,-122.42404287410623,0,0,3.0,1.0,1.0,1.0,0,1.0,78.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
3.0,9,8,37.77607980952465,-122.48179789285557,1,1,1.0,1.0,1.0,1.0,0,2.0,18.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
6.0,27,21,37.73740233251844,-122.49491326486523,1,0,9.0,1.0,3.0,4.0,0,1.0,96.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,359.0
1.0,14,7,37.75166608492179,-122.45211711511023,1,1,2.0,1.0,1.0,1.0,0,3.0,44.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,138.0
1.0,30,22,37.71724447937081,-122.40513441663236,1,0,7.0,2.0,3.0,6.0,0,2.0,29.0,95.0,9.0,9.0,9.0,9.0,9.0,9.0,185.0
2.0,23,15,37.7159418597772,-122.38912532869473,1,1,4.0,1.0,1.0,2.0,0,1.0,114.0,94.0,10.0,9.0,10.0,10.0,9.0,9.0,136.0
1.0,12,11,37.790928894874355,-122.4177692520628,0,0,2.0,1.0,0.0,1.0,0,4.0,12.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
1.0,1,1,37.747021155803736,-122.41512538831631,0,0,2.0,1.0,1.0,1.0,0,3.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
2.0,4,1,37.75882063686736,-122.4249975549764,0,0,3.0,1.0,1.0,2.0,0,30.0,67.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,210.0
3.0,1,1,37.74682546361512,-122.42302232527356,6,1,4.0,1.5,2.0,2.0,0,1.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0
2.0,23,15,37.71655661939901,-122.38993106134883,1,1,4.0,1.0,1.0,2.0,0,1.0,36.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,99.0
1.0,7,6,37.75895452048379,-122.44293569520092,1,0,2.0,1.0,1.0,1.0,0,1.0,150.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,130.0
2.0,19,13,37.726626199681895,-122.4295724644569,1,1,2.0,1.0,1.0,1.0,0,1.0,29.0,91.0,9.0,9.0,10.0,9.0,9.0,9.0,47.0
1.0,16,3,37.79106919969614,-122.44283152976908,0,0,2.0,1.0,1.0,1.0,0,1.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,225.0
2.0,19,13,37.72486286518605,-122.43172142991013,1,0,6.0,2.0,3.0,4.0,0,7.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0
2.0,0,0,37.77796187259133,-122.43185670861402,1,1,2.0,1.0,1.0,1.0,0,1.0,165.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,75.0
1.0,29,17,37.75738091242838,-122.50716636543108,5,0,4.0,1.0,1.0,4.0,0,2.0,79.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,1,13,37.73571332293996,-122.42679510615878,0,0,4.0,1.0,1.0,2.0,0,1.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,34,7,37.746081571288926,-122.44440165701585,1,1,2.0,1.0,1.0,1.0,0,2.0,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
1.0,29,17,37.75848782369951,-122.48788574839871,1,1,4.0,1.0,1.0,3.0,0,1.0,12.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,100.0
2.0,8,6,37.74917747080115,-122.43675193809948,0,0,4.0,1.0,1.0,1.0,0,1.0,25.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,148.0
123.0,31,2,37.72269507795437,-122.47131402053007,1,1,2.0,1.0,1.0,1.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
3.0,4,1,37.757548679568686,-122.41685226688128,6,0,6.0,2.0,2.0,3.0,0,1.0,44.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,350.0
1.0,27,21,37.74404929074355,-122.50322557094269,0,0,2.0,1.0,1.0,1.0,0,2.0,51.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,175.0
1.0,27,21,37.74432696943346,-122.4780429736593,1,0,4.0,1.0,2.0,2.0,0,1.0,67.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,17,9,37.8012944362014,-122.41732970522585,6,0,4.0,1.0,2.0,2.0,0,5.0,5.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0
1.0,1,1,37.73847338726693,-122.41455970619705,1,1,2.0,1.0,1.0,1.0,0,1.0,43.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0
1.0,7,6,37.76165842645169,-122.42943461110913,0,0,2.0,1.0,1.0,1.0,0,1.0,141.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,236.0
1.0,4,1,37.759955138352105,-122.42410641814494,1,0,6.0,1.0,3.0,3.0,0,2.0,40.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,325.0
2.0,19,22,37.72658563141008,-122.41729227483907,1,0,4.0,1.0,1.0,2.0,0,2.0,107.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,120.0
75.0,6,5,37.78821240321518,-122.41096373681566,6,0,4.0,1.0,0.0,2.0,0,1.0,4.0,90.0,9.0,10.0,10.0,10.0,10.0,9.0,239.0
11.0,24,16,37.79152502340709,-122.40660661410259,14,0,2.0,1.0,0.0,1.0,0,2.0,42.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,95.0
3.0,31,13,37.713246348576654,-122.45824036474636,0,1,2.0,1.0,1.0,1.0,0,1.0,19.0,92.0,10.0,9.0,10.0,9.0,8.0,9.0,69.0
75.0,6,5,37.78815089913193,-122.4112326345718,6,0,4.0,1.0,0.0,2.0,0,1.0,11.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,259.0
2.0,18,10,37.77805442206952,-122.47056522732059,1,1,2.0,1.0,1.0,1.0,0,3.0,31.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
3.0,29,17,37.752065912403374,-122.48434253293644,1,1,2.0,2.0,1.0,1.0,0,1.0,147.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
3.0,18,10,37.77661993247892,-122.45661921444768,1,0,3.0,1.0,1.0,1.0,0,31.0,42.0,87.0,9.0,10.0,10.0,10.0,9.0,9.0,79.0
116.0,6,11,37.788620529558784,-122.41196884859627,18,1,6.0,2.0,3.0,3.0,0,3.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,675.0
116.0,6,11,37.7892389845238,-122.41170810898514,18,1,4.0,1.0,1.0,2.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,384.0
1.0,14,6,37.7571277697883,-122.45298540767723,1,1,3.0,1.0,1.0,1.0,0,3.0,88.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,158.0
75.0,6,5,37.788464842390106,-122.40980000737152,0,0,4.0,1.0,0.0,2.0,0,1.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,239.0
5.0,0,0,37.77107071480122,-122.43114492455544,0,0,2.0,2.0,1.0,1.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,144.0
1.0,12,11,37.78925624548727,-122.41598432859364,0,0,1.0,1.0,0.0,1.0,0,31.0,14.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,139.0
1.0,29,17,37.759700758772304,-122.50712235387651,1,1,5.0,1.0,1.0,3.0,0,1.0,47.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,80.0
2.0,1,1,37.74503390069317,-122.41094610536864,1,1,2.0,2.0,1.0,1.0,0,2.0,92.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,101.0
7.0,6,5,37.787215136579704,-122.4096927193751,0,1,2.0,1.0,1.0,1.0,0,1.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,219.0
116.0,6,11,37.78948080236243,-122.41305663018524,18,1,4.0,1.0,1.0,2.0,0,2.0,10.0,91.0,10.0,10.0,9.0,10.0,9.0,9.0,256.0
116.0,6,11,37.78950314932561,-122.41249014280147,18,1,6.0,2.0,2.0,3.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,432.0
2.0,19,13,37.724935583867726,-122.42649506788518,1,0,5.0,1.0,2.0,2.0,0,5.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,96.0
116.0,6,11,37.78919514706868,-122.41341975152172,18,1,6.0,2.0,2.0,3.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,540.0
2.0,0,5,37.77531388738043,-122.42899562263679,1,1,2.0,1.0,2.0,2.0,0,3.0,34.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,100.0
1.0,25,17,37.7625587314466,-122.47003464554872,0,0,6.0,2.0,3.0,3.0,0,4.0,46.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
1.0,7,1,37.75934448308207,-122.42626772131865,0,0,4.0,2.0,3.0,0.0,0,3.0,3.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,375.0
1.0,7,6,37.75742272323641,-122.43741247461736,1,1,2.0,2.0,1.0,1.0,0,2.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2.0,7,6,37.75798046725265,-122.44174888801436,0,0,4.0,1.0,2.0,2.0,0,30.0,54.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,329.0
1.0,7,6,37.76709697084984,-122.43407336661458,0,1,2.0,1.0,1.0,1.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
6.0,23,15,37.728642039063885,-122.38786212408529,1,1,5.0,2.0,1.0,3.0,0,2.0,122.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,140.0
1.0,31,13,37.71598699834804,-122.45609522193364,1,1,8.0,3.5,4.0,5.0,0,2.0,79.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,320.0
1.0,23,15,37.7192345965134,-122.39598346414436,0,0,6.0,1.0,2.0,2.0,1,30.0,24.0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,225.0
1.0,17,9,37.80076745691176,-122.41290201018522,0,0,4.0,1.0,2.0,2.0,0,3.0,46.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,248.0
1.0,18,10,37.77714109115442,-122.46675791952087,1,1,2.0,1.0,1.0,1.0,0,2.0,22.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
2.0,12,11,37.789422454603645,-122.41649301936464,0,0,2.0,1.0,1.0,1.0,0,30.0,26.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
2.0,1,1,37.745291088615,-122.40979712934522,1,1,2.0,2.0,1.0,1.0,0,2.0,62.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0
1.0,4,1,37.750780373192185,-122.41519741212477,0,0,4.0,1.5,2.0,2.0,0,3.0,3.0,100.0,10.0,10.0,10.0,9.0,10.0,8.0,250.0
1.0,17,11,37.79885628409666,-122.42378483653654,0,1,1.0,1.0,1.0,1.0,2,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
1.0,4,1,37.761502303157016,-122.42116837977615,0,0,5.0,1.0,2.0,2.0,0,2.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0
2.0,2,0,37.766596610310295,-122.4510759266049,6,0,2.0,1.0,1.0,1.0,0,2.0,55.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
3.0,4,1,37.75939066340097,-122.42116735753423,0,0,6.0,2.0,3.0,3.0,0,2.0,27.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,540.0
1.0,1,1,37.74073075689528,-122.42288295395613,1,0,5.0,1.5,3.0,3.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,350.0
2.0,29,17,37.76089791216035,-122.47768726597329,1,0,2.0,1.0,1.0,1.0,0,1.0,112.0,86.0,9.0,9.0,10.0,10.0,9.0,9.0,109.0
1.0,18,10,37.774490210940506,-122.46522224327921,0,1,1.0,1.0,1.0,1.0,0,30.0,73.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,46.0
2.0,3,7,37.7321334577045,-122.43600120354796,1,1,5.0,1.5,3.0,3.0,0,1.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0
2.0,19,13,37.71897985952886,-122.43174378164976,1,0,2.0,1.0,1.0,1.0,0,7.0,14.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,149.0
1.0,22,2,37.737469286372,-122.45491502650968,1,1,2.0,1.0,1.0,2.0,0,1.0,31.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,90.0
2.0,30,22,37.72090508060379,-122.40244566113209,0,0,2.0,1.0,0.0,1.0,0,1.0,79.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,99.0
1.0,26,18,37.80008846694979,-122.44286727735658,0,0,2.0,1.0,1.0,1.0,0,1.0,73.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,169.0
1.0,25,17,37.763664802392505,-122.46069436215024,0,0,2.0,1.0,1.0,0.0,0,3.0,51.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
4.0,4,1,37.75656176623485,-122.40942558724888,21,0,1.0,1.0,0.0,1.0,0,1.0,2.0,90.0,10.0,10.0,10.0,10.0,10.0,9.0,47.0
116.0,6,11,37.78841006632928,-122.41245383910469,18,1,4.0,1.0,1.0,2.0,0,2.0,25.0,88.0,9.0,10.0,9.0,9.0,9.0,9.0,256.0
116.0,6,11,37.787848234627305,-122.41309181212671,18,1,4.0,1.0,1.0,2.0,0,2.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,8.0,256.0
1.0,30,22,37.72100328425549,-122.410237127892,3,1,2.0,1.0,1.0,1.0,0,1.0,132.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,98.0
2.0,12,16,37.79183140513807,-122.41038429328579,0,0,2.0,1.0,1.0,1.0,0,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
2.0,19,13,37.725099438823854,-122.42687305679668,1,1,2.0,1.0,1.0,1.0,0,1.0,162.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,69.0
1.0,23,15,37.73201101618304,-122.37463069967306,3,0,2.0,1.0,1.0,1.0,0,2.0,50.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,99.0
1.0,15,12,37.77397077810174,-122.41481502970751,0,0,2.0,1.0,1.0,1.0,0,3.0,77.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0
1.0,15,12,37.78076265170403,-122.40790314025273,0,0,4.0,1.0,2.0,2.0,0,30.0,43.0,84.0,9.0,10.0,10.0,10.0,7.0,9.0,250.0
1.0,18,10,37.77930793139575,-122.46160571889351,1,0,6.0,1.5,2.0,0.0,0,3.0,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,600.0
1.0,7,6,37.759521035907866,-122.4411414870582,2,0,5.0,2.5,3.0,3.0,0,3.0,25.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
1.0,1,1,37.738829232090396,-122.4152943973256,0,0,4.0,1.0,1.0,2.0,0,3.0,73.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
3.0,19,13,37.72477986719682,-122.4319483155021,1,1,2.0,1.5,1.0,2.0,0,5.0,96.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,39.0
2.0,19,13,37.72806307331076,-122.42773326333081,1,1,2.0,1.0,1.0,1.0,0,1.0,8.0,88.0,10.0,9.0,10.0,9.0,9.0,8.0,45.0
1.0,5,4,37.7640972562831,-122.38774822020711,0,0,4.0,2.0,0.0,2.0,0,3.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,224.0
3.0,4,1,37.7515209825804,-122.40854413713751,1,1,2.0,1.0,1.0,1.0,0,1.0,100.0,86.0,9.0,8.0,10.0,10.0,9.0,9.0,100.0
1.0,0,3,37.77808156147812,-122.44040091801931,0,0,2.0,1.0,1.0,1.0,0,2.0,74.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
2.0,4,1,37.75270430583175,-122.41151704009779,0,0,4.0,1.0,2.0,2.0,0,4.0,76.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,242.0
1.0,4,1,37.75488403376368,-122.40769956788748,13,0,2.0,1.0,0.0,1.0,0,3.0,80.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
1.0,1,1,37.74163878495281,-122.41392588522335,0,0,4.0,1.0,1.0,2.0,0,2.0,41.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
2.0,10,9,37.80549539854846,-122.41315923303995,0,0,5.0,2.0,2.0,2.0,0,2.0,23.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,181.0
2.0,9,8,37.78043041239697,-122.48062185597291,0,1,2.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,399.0
1.0,0,3,37.77813816714895,-122.44079408780466,6,1,2.0,1.0,1.0,1.0,0,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2.0,0,3,37.78309776668145,-122.44578114287279,6,2,1.0,1.0,1.0,1.0,0,1.0,3.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,75.0
6.0,23,15,37.728699560573844,-122.38980662136781,1,1,5.0,2.0,2.0,3.0,0,2.0,128.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0
1.0,0,3,37.78526169226879,-122.44256502317958,1,0,6.0,1.5,3.0,4.0,0,3.0,33.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,180.0
6.0,23,15,37.72828005754933,-122.389741005989,1,1,5.0,2.0,2.0,3.0,1,2.0,114.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,200.0
2.0,29,17,37.75930318804753,-122.50365739893739,1,1,2.0,1.0,1.0,1.0,0,1.0,122.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,92.0
1.0,26,18,37.797243089599384,-122.4319386879292,0,0,2.0,1.0,1.0,2.0,0,3.0,20.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
1.0,4,1,37.751008502205536,-122.41246345516916,0,0,2.0,1.0,1.0,1.0,0,30.0,33.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0
1.0,29,17,37.75296063736048,-122.50646557000387,0,0,5.0,1.0,2.0,2.0,0,2.0,11.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0
3.0,31,26,37.70837175112028,-122.46033136340779,1,0,10.0,4.0,6.0,8.0,0,2.0,17.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,689.0
2.0,15,4,37.782583873800114,-122.39508600658304,22,1,4.0,2.0,2.0,4.0,0,1.0,29.0,83.0,9.0,8.0,9.0,10.0,9.0,8.0,112.0
1.0,29,21,37.74831585232403,-122.4990431570558,1,1,2.0,1.0,1.0,1.0,0,1.0,15.0,88.0,9.0,10.0,10.0,9.0,9.0,8.0,69.0
6.0,19,22,37.72643930733857,-122.41875022538356,1,0,4.0,1.0,1.0,2.0,0,30.0,68.0,89.0,9.0,9.0,10.0,9.0,9.0,9.0,149.0
6.0,19,22,37.7247731974258,-122.41987805880535,1,1,2.0,1.5,1.0,1.0,0,30.0,71.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,48.0
1.0,0,3,37.77759843521752,-122.44213997448412,0,0,2.0,1.0,0.0,1.0,0,3.0,39.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,16,3,37.78836973781501,-122.44015290091768,0,0,4.0,1.0,1.0,1.0,0,30.0,67.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,225.0
1.0,0,5,37.773059771744826,-122.4267844761601,1,1,1.0,1.0,1.0,1.0,0,1.0,45.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,130.0
23.0,6,5,37.7858852460261,-122.40951710719912,17,1,2.0,1.0,0.0,1.0,0,1.0,57.0,88.0,9.0,9.0,9.0,9.0,10.0,9.0,75.0
2.0,7,6,37.76732604215902,-122.43240142809644,10,1,1.0,1.5,1.0,1.0,0,1.0,155.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
3.0,5,4,37.7581976814858,-122.4023990675912,1,0,4.0,2.0,2.0,3.0,0,4.0,36.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
1.0,10,9,37.80159002941805,-122.40281134270292,0,0,2.0,1.0,1.0,1.0,0,2.0,50.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
3.0,0,3,37.78158432428077,-122.44033160145862,6,1,2.0,1.5,1.0,1.0,0,3.0,32.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
1.0,4,1,37.754543199315854,-122.40363032210384,0,0,2.0,1.0,1.0,1.0,0,30.0,48.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,100.0
2.0,15,12,37.77767886340706,-122.41576077087912,0,1,4.0,1.0,1.0,2.0,0,1.0,49.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0
1.0,29,17,37.763100467821396,-122.50320120611744,1,1,2.0,1.0,1.0,1.0,0,1.0,5.0,90.0,9.0,10.0,10.0,10.0,9.0,9.0,85.0
2.0,8,1,37.747118112817276,-122.42522719937786,6,1,2.0,1.0,1.0,1.0,0,6.0,25.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,119.0
2.0,15,4,37.78195303913048,-122.39571240019579,0,1,3.0,2.5,1.0,2.0,0,1.0,52.0,88.0,9.0,9.0,10.0,10.0,9.0,9.0,97.0
1.0,29,17,37.76104260401075,-122.490905506394,10,0,4.0,1.0,2.0,2.0,0,3.0,61.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0
1.0,25,17,37.75897742252361,-122.47670877030802,0,1,2.0,1.0,1.0,1.0,2,1.0,51.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,77.0
23.0,6,5,37.786216583091225,-122.40958472723769,17,1,2.0,1.0,0.0,1.0,0,1.0,45.0,90.0,9.0,9.0,10.0,9.0,10.0,9.0,119.0
23.0,6,5,37.78598397715837,-122.40774142008124,8,0,2.0,1.0,0.0,1.0,0,1.0,72.0,88.0,9.0,9.0,10.0,9.0,10.0,9.0,78.0
1.0,2,0,37.77062532755154,-122.43730629761184,11,0,2.0,1.0,0.0,1.0,2,3.0,72.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,29,17,37.75509684176681,-122.50936476530724,1,0,4.0,1.0,2.0,3.0,0,3.0,21.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,285.0
3.0,4,1,37.7500619605696,-122.40791395707457,1,1,2.0,1.0,1.0,1.0,2,1.0,109.0,89.0,9.0,8.0,10.0,10.0,9.0,9.0,85.0
2.0,8,6,37.75137692600272,-122.43279479439863,13,0,2.0,1.0,0.0,1.0,0,1.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
6.0,19,22,37.72590438518557,-122.41848637332545,1,1,2.0,1.0,1.0,1.0,0,30.0,50.0,84.0,9.0,9.0,9.0,9.0,8.0,9.0,43.0
1.0,17,11,37.80150185213064,-122.4169270594765,0,0,4.0,2.0,2.0,2.0,0,2.0,25.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,495.0
2.0,19,13,37.72451874856976,-122.43241566309808,1,1,3.0,1.0,1.0,2.0,0,4.0,35.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,100.0
1.0,2,0,37.77271479399554,-122.453374067643,6,0,4.0,2.0,2.0,2.0,0,2.0,38.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,200.0
1.0,14,7,37.747894605192975,-122.44488750809214,0,0,2.0,1.0,1.0,1.0,0,2.0,86.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0
4.0,13,13,37.73419641559392,-122.43264836750019,1,2,1.0,1.0,1.0,1.0,0,4.0,28.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0
1.0,15,4,37.77971301226201,-122.3953636832177,0,0,3.0,1.0,2.0,2.0,0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
3.0,3,13,37.711267116740025,-122.44895004721451,6,1,1.0,1.0,1.0,1.0,0,5.0,11.0,94.0,9.0,10.0,9.0,9.0,8.0,9.0,55.0
1.0,8,7,37.74788546589828,-122.43866126249752,1,0,6.0,1.0,2.0,3.0,0,3.0,24.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,310.0
2.0,4,1,37.748034290646075,-122.42457597883127,0,0,4.0,1.0,2.0,2.0,0,6.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,219.0
6.0,23,15,37.72877387879408,-122.38835602347298,1,1,4.0,1.0,1.0,3.0,0,1.0,4.0,85.0,9.0,9.0,9.0,10.0,8.0,8.0,210.0
1.0,27,21,37.745899582201965,-122.47287077703609,1,0,8.0,2.0,3.0,4.0,0,2.0,30.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,379.0
6.0,19,22,37.72626844286447,-122.41832176990296,1,1,2.0,1.0,1.0,1.0,0,30.0,46.0,88.0,9.0,9.0,10.0,9.0,8.0,9.0,43.0
4.0,4,12,37.7649530578097,-122.4228439183102,0,1,2.0,1.0,1.0,1.0,0,1.0,104.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,110.0
4.0,4,12,37.76645380174892,-122.42336846743885,0,1,2.0,1.0,1.0,1.0,0,1.0,114.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,90.0
3.0,27,21,37.74300324122642,-122.504303336942,1,1,1.0,2.0,1.0,1.0,0,31.0,1.0,60.0,6.0,6.0,8.0,10.0,10.0,6.0,125.0
1.0,4,1,37.75856589724811,-122.41889849987746,0,1,2.0,1.0,1.0,1.0,0,3.0,41.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
4.0,5,4,37.75958369388749,-122.4008684074069,1,0,7.0,1.5,3.0,3.0,0,3.0,6.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,348.0
3.0,4,12,37.76535305143209,-122.41688492761585,0,1,2.0,2.0,1.0,1.0,0,2.0,88.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,110.0
5.0,3,13,37.71314295517481,-122.44600946945957,0,0,4.0,1.0,2.0,2.0,0,3.0,27.0,87.0,9.0,9.0,10.0,10.0,8.0,9.0,199.0
1.0,1,1,37.73721650622201,-122.4226450081926,0,0,2.0,1.0,0.0,1.0,0,2.0,18.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0
